Customer_ID,Customer_Name,Age,Gender,Annual_Income,Spending_Score,Marital_Status,Product_Category,Years_as_Customer,Number_of_Transactions,Average_Transaction_Amount,Loyalty_Card,Discount_Avail,Preferred_Shopping_Channel,Customer_Segment
13593,Todd Perkins,56,0,147216,78,1,Home,9,64,736.63,1,0,Online,2
13594,Laurie Robinson,40,1,122202,1,1,Electronics,13,86,990.67,0,0,In-Store,1
13595,Patrick Avery,18,1,98142,55,1,Clothing,3,64,631.65,1,0,In-Store,0
13596,Joseph Montgomery,45,1,90335,76,0,Home,18,78,733.33,1,0,Online,1
13597,Mrs. Elizabeth Aguilar,69,1,25231,29,1,Clothing,5,24,678.26,0,0,In-Store,0
13598,Hannah Reid,49,0,102154,36,1,Clothing,2,2,13.13,0,1,Online,1
13599,Jacqueline Brady,26,1,128055,32,0,Electronics,1,55,14.26,0,1,Online,0
13600,Casey Hill,21,0,46488,82,0,Groceries,1,72,201.57,0,0,Online,0
13601,Mandy Floyd,55,1,75440,8,1,Electronics,1,45,125.48,0,1,Online,1
13602,Tonya Chavez,19,1,59595,2,1,Electronics,19,39,461.18,1,0,In-Store,2
13603,Madison White,39,0,125455,65,0,Sports,4,57,149.28,0,1,In-Store,0
13604,Bridget West,34,0,108210,97,1,Home,1,93,939.65,1,1,In-Store,0
13605,Andrew Rodriguez,56,1,83741,6,1,Groceries,18,15,457.79,0,1,In-Store,1
13606,Joyce Hodges,54,0,24294,90,1,Home,16,41,307.2,0,1,In-Store,0
13607,Rachael Cox,32,0,22131,10,1,Home,15,34,706.46,1,0,Online,1
13608,Sara Wells,61,0,30190,5,0,Electronics,8,63,20.96,0,0,In-Store,1
13609,Robert Martin,66,1,46927,24,0,Sports,8,55,961.37,0,0,In-Store,0
13610,Kathryn Taylor,46,0,128425,86,1,Sports,4,4,334.69,0,1,Online,1
13611,Mr. Jonathan Webb,43,0,118287,41,1,Electronics,13,27,631.4,1,1,Online,0
13612,Donald Taylor,67,1,95492,96,0,Sports,19,84,160.83,1,1,In-Store,2
13613,Lisa Hampton,49,0,96763,77,0,Electronics,3,33,567.33,1,0,Online,1
13614,Savannah Scott,66,1,81627,41,1,Sports,3,18,963.97,0,0,In-Store,2
13615,Joshua Baker,21,0,73746,23,1,Electronics,15,98,324.82,1,1,In-Store,2
13616,Lauren Ruiz,26,1,36304,98,1,Home,18,74,278.73,1,1,In-Store,0
13617,Andre Ortiz,20,1,99191,72,1,Electronics,4,42,160.48,1,0,Online,0
13618,Thomas Harris,36,0,127039,45,1,Sports,1,76,403.17,0,1,In-Store,2
13619,Robert White,38,1,119021,87,1,Home,10,84,271.78,1,0,Online,2
13620,Kathy Hines,58,0,23716,6,0,Groceries,11,99,539.26,0,1,In-Store,0
13621,Cheryl Copeland,21,0,21522,62,1,Electronics,18,27,31.25,1,1,In-Store,2
13622,Wesley Brown,61,1,70246,84,0,Groceries,5,36,950.68,1,0,In-Store,2
13623,Joseph Roy,56,1,87204,78,1,Groceries,1,10,741.3,0,1,In-Store,1
13624,James Hutchinson,30,1,84643,3,0,Sports,2,56,509.65,0,1,In-Store,2
13625,Brandon Jordan,59,1,89435,39,0,Clothing,5,60,405.32,1,0,In-Store,2
13626,Sheri Perry,40,0,71951,64,1,Home,13,33,538.03,1,0,In-Store,1
13627,Amy Hart,20,0,147151,4,1,Clothing,17,78,71.25,0,0,Online,0
13628,Sophia Robertson,26,0,48963,34,0,Electronics,18,33,547.37,1,0,In-Store,2
13629,Karla Clark,33,0,69540,1,0,Home,13,66,294.89,0,0,In-Store,1
13630,Kathleen Herrera,33,0,37729,54,1,Sports,15,9,338.7,1,1,In-Store,1
13631,Jeffrey Mejia,64,1,71288,63,1,Home,14,55,570.5,0,1,Online,0
13632,Ashley Chung,56,1,63000,77,1,Home,17,30,593.66,0,0,In-Store,2
13633,Teresa Harris,29,0,110714,99,1,Home,3,21,109.03,1,0,In-Store,0
13634,Ashley Jones,43,1,28168,31,0,Clothing,1,51,160.81,0,0,In-Store,2
13635,Michael Morgan,55,1,33770,82,1,Sports,15,54,972.45,1,0,In-Store,0
13636,Valerie Sampson,45,1,106427,77,0,Clothing,1,55,306.55,0,0,In-Store,0
13637,Dylan Moore,64,1,90898,74,0,Sports,19,16,687.85,1,1,Online,2
13638,Thomas Townsend,42,1,44522,14,1,Clothing,11,85,700.8,0,0,In-Store,0
13639,Jamie Rogers,64,1,38913,96,0,Electronics,13,74,906.16,1,0,Online,0
13640,Brenda Johnson,32,0,39498,41,1,Clothing,17,42,794.51,0,1,Online,1
13641,Peter Gonzalez,19,0,129148,81,0,Groceries,7,38,423.61,1,1,In-Store,1
13642,Richard Collier,23,0,103190,65,0,Clothing,16,98,25.13,1,1,Online,2
13643,Amy Harris,51,1,50844,83,0,Groceries,6,29,247.81,0,1,In-Store,0
13644,Christina Sanders,46,0,62618,70,1,Sports,3,42,974.12,0,1,Online,2
13645,Valerie Mason,46,0,149032,87,0,Home,1,4,210.66,1,1,In-Store,1
13646,Joshua Frazier,29,0,82027,14,1,Sports,7,27,599.8,0,1,Online,0
13647,Keith Ali,65,1,146357,15,1,Clothing,6,18,840.82,1,1,Online,0
13648,Lisa Payne,51,1,138352,73,0,Groceries,18,81,271.44,0,1,In-Store,2
13649,Paul Villanueva,47,0,130030,65,1,Groceries,8,2,752.61,1,0,Online,1
13650,Ryan King,24,1,75300,46,1,Clothing,11,31,328.82,0,1,In-Store,0
13651,Rachel Frank,19,0,105495,68,1,Sports,5,7,761.37,1,1,In-Store,0
13652,Eric Murphy,24,1,30416,17,0,Sports,3,39,498.97,0,0,In-Store,0
13653,Martin Waters,21,1,103089,77,1,Electronics,1,11,834.17,1,0,In-Store,1
13654,Anna Miller,61,0,103439,14,1,Electronics,19,23,837.63,0,1,In-Store,2
13655,Michael Nicholson,31,0,103993,93,0,Groceries,8,53,694.37,1,0,Online,0
13656,Heather Lloyd,60,1,23924,58,1,Clothing,4,31,419.53,0,0,Online,1
13657,Jay Woods,48,1,108955,75,1,Groceries,16,68,750.96,0,0,In-Store,0
13658,Lauren Henderson,47,0,46967,31,1,Clothing,5,96,357.29,1,1,In-Store,1
13659,Patrick Bradshaw,45,1,48011,93,1,Electronics,5,72,443.03,0,0,Online,0
13660,Justin Wells,42,0,130568,80,0,Electronics,12,31,62.75,0,1,In-Store,1
13661,Joseph Fields,42,1,145355,77,1,Sports,7,48,191.26,1,1,Online,2
13662,Andrea Craig,35,1,135489,34,1,Sports,1,89,301.56,1,1,In-Store,0
13663,Laura Sanders,63,1,69189,51,0,Electronics,1,39,601.27,0,0,In-Store,2
13664,Robert Medina,34,0,122425,15,1,Home,13,50,420.69,1,1,Online,1
13665,Paul Lucas,51,0,22083,99,1,Clothing,15,82,286.52,0,0,In-Store,2
13666,Kyle Reeves,31,1,95389,12,0,Home,7,86,707.01,0,0,Online,0
13667,Kristy George,55,0,85514,95,1,Electronics,11,89,989.44,1,0,In-Store,0
13668,Glen Fleming,21,1,62823,73,0,Electronics,3,2,331.54,0,0,In-Store,0
13669,William Medina,25,0,120553,95,1,Electronics,7,91,82.3,0,0,In-Store,0
13670,Michelle Cox,39,0,118591,24,0,Home,18,94,580.67,0,1,Online,0
13671,Mitchell Nixon,53,0,64256,95,1,Sports,12,55,969.77,1,0,Online,1
13672,Mark Reilly,54,0,75235,7,0,Sports,6,94,216.51,1,1,In-Store,0
13673,Eric Mcgee,34,1,104736,10,1,Electronics,7,42,911.07,0,0,Online,0
13674,Collin Sanders,21,0,54113,9,0,Clothing,18,77,924.15,1,1,In-Store,1
13675,Caitlin Sellers,41,1,30269,61,0,Clothing,6,19,384.83,1,0,Online,2
13676,Denise Choi,31,1,25159,63,1,Groceries,3,92,185.09,0,0,Online,2
13677,Aaron Grimes,32,0,78164,76,1,Groceries,19,61,396.89,1,1,Online,2
13678,Anthony Gibson,27,1,85029,17,0,Clothing,19,23,559.6,0,0,In-Store,2
13679,Virginia Phillips,55,0,101675,86,1,Clothing,10,4,248.34,1,1,Online,2
13680,Linda Moore,23,1,117967,67,0,Groceries,8,71,966.86,0,0,Online,2
13681,Erika Williams,24,1,135724,56,1,Clothing,10,32,826.77,0,0,Online,2
13682,Karen Harris,56,0,115121,11,0,Home,17,80,397.49,1,0,Online,2
13683,Christopher Adams,60,1,100807,86,0,Electronics,11,44,237.02,0,0,Online,1
13684,Sydney Martinez,61,0,122686,74,0,Home,4,14,137.53,1,0,In-Store,2
13685,Pamela Miller,51,0,94351,7,0,Sports,16,54,532.74,1,0,Online,0
13686,Anthony White,33,0,50658,43,0,Home,9,47,506.43,0,0,In-Store,2
13687,Michael Hughes,47,1,146209,55,1,Electronics,8,17,113.21,1,0,Online,0
13688,Sean Gill,24,1,146994,95,1,Groceries,8,68,115.98,1,0,Online,2
13689,James Reyes,18,1,49081,88,1,Home,3,1,780.12,1,1,In-Store,2
13690,Darren Goodman,61,0,47167,11,1,Clothing,7,59,555.25,0,0,Online,1
13691,Lisa Rasmussen,39,1,109643,61,1,Home,15,30,538.22,1,1,Online,0
13692,Lisa Rose,29,0,38498,21,1,Sports,19,86,153.26,1,0,Online,1
13693,Philip Anderson,64,1,76179,50,1,Sports,8,67,863.08,0,1,In-Store,2
13694,Jessica Collier,36,1,67021,84,0,Sports,10,5,898.19,1,0,Online,1
13695,Michelle White,22,0,29278,45,1,Electronics,16,4,611.62,1,1,In-Store,0
13696,Mario Mitchell,29,0,97457,63,1,Home,17,95,478.39,0,0,Online,1
13697,Brenda Martinez,24,1,124442,66,1,Sports,11,83,675.05,1,0,In-Store,1
13698,Roger Morris,34,0,69898,8,1,Electronics,7,42,524.1,1,0,In-Store,0
13699,Henry Clark,52,0,38854,58,0,Sports,3,22,159.08,0,1,Online,2
13700,Jacob Mcdonald,52,0,148384,88,0,Groceries,13,37,531.73,0,1,In-Store,0
13701,Danielle Stewart,27,1,72214,62,0,Sports,14,97,255.74,0,1,In-Store,0
13702,Michael Hayes,46,1,41077,80,1,Clothing,2,19,958.59,0,1,In-Store,0
13703,Tyler Nelson,25,0,91382,61,0,Sports,10,94,174.51,1,0,Online,0
13704,Katherine Reyes,31,1,103230,74,0,Sports,16,1,424.57,1,1,Online,2
13705,Austin Santiago,36,1,49957,59,1,Sports,1,90,678.03,0,0,In-Store,2
13706,Eric Montgomery,58,1,148907,28,0,Clothing,13,78,359.98,1,0,Online,2
13707,Karl Thompson,69,0,52713,58,0,Home,16,73,162.47,0,1,Online,2
13708,Madeline Gonzalez,25,1,129642,36,1,Sports,17,95,594.12,0,0,In-Store,2
13709,Tara Newton,48,1,81531,34,0,Electronics,11,88,239.98,0,1,In-Store,1
13710,Alyssa Anderson MD,50,0,132477,4,0,Sports,6,75,439.83,0,1,Online,1
13711,Matthew Armstrong,19,1,99468,93,0,Home,17,5,506.86,0,1,Online,0
13712,Gary Vincent,61,0,71180,59,0,Home,6,13,234.97,0,0,Online,0
13713,Joseph Jones,58,0,93691,19,1,Electronics,3,5,243.49,0,1,In-Store,1
13714,Kyle Taylor,29,0,51553,75,1,Groceries,5,50,585.29,0,1,Online,1
13715,Rachel Smith,36,1,109562,14,0,Sports,10,66,629.1,0,1,Online,0
13716,Joshua Bailey,40,0,69758,61,1,Groceries,17,94,364.66,0,1,Online,0
13717,Megan Daniels,41,0,145568,17,1,Sports,14,83,94.89,0,0,In-Store,2
13718,David Herrera,69,1,43484,18,0,Clothing,18,23,91.2,0,0,In-Store,0
13719,Timothy Jimenez,51,0,139916,14,1,Clothing,18,87,617.69,1,1,Online,2
13720,Patrick Smith,64,1,64072,98,1,Groceries,18,30,743.67,1,1,Online,1
13721,Angela Rodriguez,42,1,67022,35,0,Groceries,2,79,42.77,0,0,Online,1
13722,Lynn Cooley,41,0,95357,27,1,Electronics,18,95,457.11,0,0,Online,0
13723,Raymond Buck,64,0,56244,68,0,Clothing,13,42,367.3,0,0,In-Store,2
13724,James Turner,57,0,125033,81,1,Sports,13,9,675.68,0,0,Online,2
13725,Barbara Payne,65,0,59278,33,0,Groceries,11,86,316.18,1,0,In-Store,0
13726,Christopher Simpson,33,1,109909,62,1,Sports,6,54,765.56,1,0,In-Store,1
13727,Carlos Contreras,48,1,47793,28,1,Sports,15,5,149.37,1,1,In-Store,2
13728,Corey Forbes,27,1,146445,33,0,Home,18,37,360.65,0,1,In-Store,0
13729,Kelly Craig,48,1,45160,58,0,Sports,6,60,53.08,0,1,In-Store,0
13730,Samuel Rodriguez,24,1,125203,93,0,Groceries,19,67,853.05,0,0,In-Store,1
13731,Shawna Pruitt,29,0,126402,78,1,Electronics,7,24,935.01,1,1,In-Store,2
13732,Michele Wolfe,66,0,102486,44,1,Sports,1,83,252.96,1,1,In-Store,0
13733,Tracy Jacobs,33,1,120115,78,0,Electronics,14,76,539.52,0,0,In-Store,2
13734,Dominique Love,34,0,68834,33,1,Groceries,7,48,842.29,1,1,In-Store,0
13735,Margaret Johnson,61,0,30465,56,1,Groceries,2,30,476.33,1,0,Online,0
13736,Rebecca Jones,50,1,137408,70,1,Electronics,19,19,449.31,0,1,In-Store,1
13737,Travis Thomas,40,0,77834,60,0,Clothing,15,72,946.16,0,0,Online,1
13738,Ashley Jones,63,1,133313,63,0,Electronics,16,75,809.15,1,1,Online,1
13739,Tim Park,25,1,86550,29,0,Groceries,16,55,137.92,0,1,Online,1
13740,Justin Gomez,36,0,20530,85,1,Electronics,7,63,588.8,0,1,In-Store,0
13741,Bill Gomez,19,1,65394,61,1,Groceries,9,6,586.45,0,0,Online,0
13742,Joseph Bates,59,0,63283,24,1,Clothing,10,50,522.84,0,0,Online,1
13743,Eric Lopez,58,1,60771,36,1,Sports,1,5,576.33,1,1,In-Store,0
13744,Jacqueline Olson,46,0,146567,21,0,Clothing,14,90,493.24,1,1,In-Store,2
13745,James Francis,38,0,127554,44,1,Electronics,3,48,224.08,1,0,In-Store,1
13746,Daisy Tucker,41,0,123921,46,1,Clothing,19,94,879.84,1,1,In-Store,1
13747,Christopher Golden,42,0,106064,90,0,Sports,12,35,498.27,0,1,Online,2
13748,Trevor Smith,31,0,42923,25,0,Clothing,19,46,443.66,1,0,In-Store,0
13749,Cory Fernandez PhD,66,0,50144,5,1,Home,14,40,892.67,0,1,Online,0
13750,Michael Hicks,50,0,125688,28,0,Groceries,9,84,884.74,0,0,In-Store,1
13751,Crystal Long,67,0,99260,69,1,Home,11,10,232.32,0,0,Online,1
13752,Debbie Finley,37,1,32295,5,0,Clothing,19,65,355.99,1,1,In-Store,1
13753,Latasha Bailey,53,0,99239,56,0,Home,12,92,649.32,1,1,Online,1
13754,Walter Howell,47,0,62153,40,1,Electronics,10,9,79.89,1,1,Online,0
13755,Rachel Randolph,42,0,51364,81,0,Groceries,17,74,854.84,0,0,Online,0
13756,Linda Gross,51,1,100978,7,1,Groceries,8,12,594.81,0,0,Online,1
13757,Stephanie Johnson,22,0,134347,68,1,Sports,8,11,614.13,1,0,In-Store,1
13758,Rebecca Lewis,50,1,127714,86,1,Home,10,70,715.91,1,1,In-Store,1
13759,Daniel Jones,35,0,60312,73,1,Sports,5,55,626.64,0,0,Online,2
13760,Shelby Estrada,34,1,86597,95,1,Sports,5,53,106.36,1,1,Online,1
13761,Edward Massey,26,0,77296,47,1,Clothing,2,8,351.7,0,1,Online,2
13762,Mackenzie Wilson,39,1,53145,75,1,Sports,14,69,933.54,0,0,In-Store,1
13763,Jade Scott,46,0,72935,35,1,Home,14,46,824.73,1,1,Online,0
13764,Kimberly Barron,40,1,26782,49,0,Clothing,5,10,869.23,0,1,Online,2
13765,Sabrina Wilcox,43,0,95190,64,0,Sports,14,71,951.65,0,0,Online,0
13766,Mary Collins,68,1,91139,68,0,Home,6,10,738.93,0,0,In-Store,2
13767,Robert Krause,22,0,53873,44,1,Clothing,7,33,570.83,1,1,Online,2
13768,Angela Harrington,47,0,51476,23,0,Sports,11,56,78.36,1,1,Online,0
13769,David Martinez,24,1,126170,80,0,Groceries,17,71,440.16,0,1,In-Store,0
13770,Ashley Townsend DDS,41,1,64040,45,1,Home,15,41,43.4,0,1,Online,2
13771,Katrina Thompson,33,0,83482,74,0,Clothing,15,43,214.58,1,0,Online,1
13772,Brandon Erickson,50,1,103270,53,1,Home,9,74,262.62,1,1,Online,1
13773,Daniel Wood,53,0,136038,69,0,Groceries,19,13,939.47,0,0,In-Store,1
13774,Michael Padilla,33,0,87346,98,1,Sports,18,51,528.44,1,0,Online,2
13775,Larry Wright,42,0,85822,77,0,Groceries,1,7,15.87,1,1,In-Store,1
13776,Brendan Stone,44,1,20792,3,0,Clothing,19,67,580.76,1,0,In-Store,2
13777,Laura Wilcox,64,1,41717,21,1,Sports,15,36,815.51,0,1,In-Store,0
13778,Eric Delgado,30,0,44379,64,0,Sports,12,39,931.65,1,1,In-Store,0
13779,Dwayne Noble,36,0,123101,40,1,Electronics,12,61,755.98,1,0,In-Store,1
13780,Patricia Carpenter,62,1,69403,23,1,Electronics,11,99,694.57,0,1,Online,2
13781,Renee Jackson,30,1,45058,57,0,Clothing,2,92,298.03,0,0,In-Store,1
13782,Kimberly Williams,39,1,29987,46,1,Groceries,6,80,71.52,1,1,In-Store,1
13783,Robert Washington,43,1,28042,37,1,Sports,13,76,499.9,1,1,In-Store,2
13784,Brian Houston,23,1,107058,39,1,Clothing,18,11,11.5,1,1,Online,1
13785,Maria Christian,27,0,119567,97,0,Home,8,37,96.64,0,0,In-Store,2
13786,Carol Harrington,51,1,38524,35,1,Sports,16,43,759.11,0,1,Online,0
13787,Jeremy Frazier,69,0,26732,19,1,Electronics,18,80,920.34,1,1,In-Store,0
13788,Sarah Chavez,25,0,120454,23,0,Groceries,10,87,982.57,1,0,In-Store,1
13789,Andrea Evans,59,0,41568,46,0,Sports,11,73,243.01,0,0,In-Store,1
13790,Corey Villarreal,35,1,132034,15,1,Clothing,19,33,184.56,1,1,In-Store,2
13791,Seth Gonzalez,32,1,68626,13,0,Clothing,13,20,55.46,1,0,In-Store,2
13792,Jason Pierce,55,0,23716,50,0,Groceries,13,88,870.42,1,0,In-Store,1
13793,Lauren Owens,69,1,51826,18,1,Home,16,26,365.8,0,1,Online,1
13794,Amber Duncan,30,0,33180,5,0,Electronics,16,15,579.06,0,0,Online,0
13795,Richard Luna,50,1,72760,55,0,Clothing,17,5,121.04,0,1,In-Store,2
13796,William Patel IV,61,0,117138,68,1,Clothing,8,85,888.56,0,0,Online,1
13797,Ryan Warner,24,0,71525,12,1,Electronics,14,79,291.46,0,0,Online,1
13798,Stephanie Gomez,68,0,124554,64,0,Electronics,16,17,49.41,0,1,Online,0
13799,Richard Johnson,44,0,24259,11,1,Sports,5,74,139.36,1,0,In-Store,1
13800,Keith Ramirez,27,1,107473,34,0,Clothing,14,10,262.94,1,0,In-Store,2
13801,Calvin Carter,53,0,45067,26,0,Home,14,87,766.41,1,1,Online,2
13802,Katherine Gonzales,34,1,146348,18,1,Home,7,54,860.34,1,1,In-Store,1
13803,Cynthia Wagner,52,1,85658,54,1,Clothing,2,77,979.24,1,0,In-Store,1
13804,Angela Rios,50,0,58716,9,0,Groceries,3,83,507.53,0,1,In-Store,2
13805,Juan Deleon,64,1,88610,84,0,Home,12,4,753.38,0,1,Online,2
13806,Douglas Brown,37,1,136752,77,0,Clothing,3,90,418.26,1,0,In-Store,0
13807,Kristen Conrad,51,0,61226,56,0,Clothing,19,22,714.36,0,1,Online,2
13808,Andrew Reid,55,0,29297,99,1,Groceries,18,73,75.78,0,0,Online,1
13809,Mrs. Valerie Lawrence,29,1,41461,87,0,Sports,16,77,128.31,0,1,Online,1
13810,James Golden,43,0,144833,84,0,Groceries,19,13,215.77,1,0,In-Store,1
13811,Nicole Cantu,63,0,52098,16,0,Clothing,9,6,392.84,0,1,In-Store,0
13812,Douglas Mitchell,24,0,103229,23,0,Sports,8,4,609.24,1,0,In-Store,2
13813,Troy Christensen,60,1,72305,32,1,Clothing,2,90,818.96,0,1,Online,1
13814,Mary Flores,53,1,147319,78,0,Sports,16,7,116.24,1,1,In-Store,1
13815,Bianca Holt,50,0,24646,76,0,Clothing,10,89,954.58,0,1,Online,1
13816,Karen Meadows,46,1,119412,28,0,Home,3,82,507.58,1,1,In-Store,1
13817,Brian Jackson,62,1,106957,27,1,Sports,16,67,524.24,1,1,Online,2
13818,Todd Middleton,20,1,110163,65,1,Home,15,54,750.79,1,1,Online,1
13819,Anthony Griffith,56,1,149880,37,0,Sports,8,84,512.14,0,1,Online,0
13820,Anthony Smith,56,1,102358,19,1,Clothing,8,99,423.43,1,0,Online,0
13821,George Flores,32,1,89758,21,1,Sports,5,88,517.39,0,1,Online,1
13822,Debbie Olson,55,1,40204,52,1,Home,12,36,710.51,1,1,Online,1
13823,Danielle Johnson,57,1,123447,33,0,Sports,4,14,31.24,1,0,Online,0
13824,Michelle Mitchell,22,0,35197,34,0,Sports,10,50,846.59,1,1,In-Store,2
13825,Christopher Burgess,44,0,59189,63,1,Electronics,4,75,657.66,0,0,Online,0
13826,Nancy Williams,33,0,85536,81,1,Clothing,13,79,400.83,0,1,In-Store,2
13827,Kelsey Jackson,31,0,123736,7,1,Clothing,9,62,712.46,0,0,In-Store,0
13828,Connor Small,40,1,146162,52,0,Clothing,3,25,876.14,0,1,In-Store,0
13829,Megan Ferguson,19,0,91822,81,1,Clothing,8,30,860.44,0,0,Online,2
13830,Matthew Reed,57,1,32844,59,1,Clothing,14,51,238.04,1,0,Online,1
13831,Eric Lee,69,0,107158,1,0,Home,15,47,69.94,0,1,Online,0
13832,Linda Williams,29,1,113042,48,0,Electronics,17,28,652.9,0,1,In-Store,1
13833,Brittany Morgan,18,1,55593,95,0,Sports,11,73,110.53,1,0,Online,1
13834,Susan Hughes,48,1,133488,21,0,Clothing,14,89,88.15,1,0,Online,1
13835,Adam Buchanan,37,0,124045,35,1,Clothing,14,53,293.84,1,1,Online,0
13836,Susan Fernandez,50,0,27445,85,0,Clothing,9,78,465.18,0,0,Online,0
13837,Sylvia Gibson,39,0,133841,32,0,Clothing,1,60,203.96,0,0,In-Store,0
13838,Brittany Turner DDS,44,1,102859,82,1,Sports,16,84,710.72,0,1,Online,1
13839,Sarah Bean,52,1,144916,87,0,Home,3,13,802.56,1,1,In-Store,2
13840,Brooke Brady,64,1,114572,57,0,Sports,4,40,354.02,1,0,Online,1
13841,Sarah Ibarra,27,1,50976,87,0,Electronics,1,19,907.35,1,1,In-Store,1
13842,Dakota Knight,61,0,125206,51,1,Electronics,12,59,633.7,1,0,In-Store,2
13843,Cynthia Jones,50,1,67803,90,1,Clothing,10,64,695.18,0,1,In-Store,0
13844,Brooke Rojas,18,1,33625,80,1,Sports,7,18,553.89,0,1,Online,0
13845,Nathan Alvarez,31,0,21645,7,0,Groceries,4,68,406.51,1,1,In-Store,0
13846,Denise Rogers,65,1,21318,2,0,Sports,13,87,165.84,0,1,In-Store,0
13847,Melissa Doyle,67,0,144417,70,0,Sports,14,69,805.25,1,1,In-Store,0
13848,Brittany Lee,35,0,59706,67,1,Groceries,13,59,522.25,0,1,In-Store,0
13849,Joshua Rodriguez,49,1,46656,43,0,Electronics,7,89,311.83,0,0,Online,0
13850,Melissa Anderson,53,0,120501,22,1,Groceries,2,74,423.46,0,1,Online,2
13851,Patrick Smith,56,1,37270,65,1,Groceries,9,48,451.86,1,1,In-Store,2
13852,Jennifer Adams,35,0,26436,66,1,Sports,12,5,40.73,0,0,Online,0
13853,Leslie Murray,18,1,42742,78,1,Electronics,5,58,497.75,0,0,In-Store,2
13854,Benjamin Yu,67,1,76647,92,0,Groceries,16,38,982.78,1,0,Online,1
13855,Daniel Martin,18,0,83601,78,1,Home,5,66,391.0,0,1,Online,0
13856,Jeremy Garcia,60,1,42234,29,0,Clothing,10,12,752.24,0,1,In-Store,0
13857,Bailey Moss,53,0,47400,32,1,Home,19,41,770.94,0,0,In-Store,2
13858,Diane Torres,46,0,68279,59,1,Home,14,53,716.1,1,0,Online,0
13859,Brittany Fernandez,46,1,117605,64,0,Sports,17,1,936.73,1,1,Online,1
13860,Amy Ward,40,0,61645,69,1,Groceries,8,48,944.32,0,0,In-Store,2
13861,Whitney Ho,65,1,74669,34,0,Electronics,3,22,228.6,1,1,In-Store,0
13862,Kimberly Robertson,37,0,137022,98,0,Electronics,19,55,787.02,0,0,Online,1
13863,Chad Dickerson,61,1,149791,10,1,Groceries,7,25,319.89,1,1,In-Store,0
13864,Stephen Gibbs,59,0,101382,84,1,Home,6,49,451.32,1,1,Online,0
13865,Anthony Vaughan,21,0,36122,82,1,Groceries,11,63,301.44,1,1,In-Store,1
13866,Roy Fisher,59,0,27938,58,0,Sports,12,28,138.79,0,1,Online,1
13867,Tina Hernandez,49,1,37189,65,0,Sports,8,66,127.42,0,1,Online,1
13868,Anthony Montgomery,64,0,21696,21,1,Home,2,93,898.57,1,1,Online,1
13869,Kathleen David,58,0,85414,57,0,Electronics,12,28,921.28,1,1,In-Store,1
13870,Christian Cole,18,0,123143,34,1,Sports,9,77,797.96,1,1,In-Store,2
13871,Kayla Mccall,41,0,87797,68,0,Electronics,11,13,607.08,0,0,Online,2
13872,Thomas Medina,65,1,91112,21,0,Groceries,15,41,806.66,0,1,In-Store,0
13873,Ryan Jones,54,0,66675,48,1,Home,2,77,718.24,0,0,In-Store,1
13874,Scott Frye,37,1,34052,30,1,Electronics,19,90,589.72,1,0,In-Store,1
13875,Melissa Miller,54,0,28837,99,0,Home,14,4,463.09,1,0,In-Store,0
13876,Alex Hale,64,1,143864,70,0,Groceries,11,86,605.52,1,0,Online,2
13877,Andrew Proctor,56,0,119621,21,0,Groceries,3,86,807.98,1,1,Online,0
13878,Patricia Wood,21,0,103906,63,0,Groceries,4,58,894.01,1,0,Online,2
13879,Albert Ruiz,47,1,116778,64,1,Home,11,5,661.09,1,0,Online,0
13880,Joel Collins,24,0,20420,96,1,Clothing,15,48,621.69,0,1,Online,0
13881,Mr. James Garza,22,0,78759,87,1,Groceries,7,77,614.2,1,1,Online,0
13882,Jennifer Moore,49,0,99183,44,0,Electronics,4,33,532.25,1,1,In-Store,1
13883,Joanne Perkins,64,1,131526,39,1,Clothing,6,72,944.46,1,0,Online,0
13884,Nancy Jones,64,1,36199,26,0,Clothing,8,43,837.13,1,1,Online,1
13885,Joshua Knox,45,1,133708,68,0,Clothing,5,41,417.49,0,1,In-Store,2
13886,Alicia Burch,49,1,90030,72,1,Groceries,6,6,695.66,0,1,Online,1
13887,Judith Murphy,68,1,136230,42,1,Clothing,10,72,732.83,0,0,Online,2
13888,Mrs. Haley Fitzgerald MD,64,0,30671,24,0,Home,10,21,28.41,1,0,In-Store,2
13889,Kevin Perez,49,1,139391,11,1,Groceries,19,50,549.84,0,1,Online,2
13890,Larry Li,41,0,50559,31,0,Sports,1,87,974.37,1,1,Online,1
13891,Tommy Wu,27,0,121365,38,1,Groceries,3,1,307.05,0,1,Online,2
13892,Taylor Washington,30,1,104892,30,1,Groceries,15,73,470.57,1,1,Online,2
13893,Lauren Alvarado,46,1,80541,53,1,Groceries,12,67,879.46,0,0,In-Store,2
13894,April Garcia,44,0,103191,71,1,Electronics,18,86,541.93,0,0,Online,1
13895,Ashley Miller,51,0,41831,1,0,Sports,12,12,784.83,0,1,Online,1
13896,Janice Jones,40,0,116181,70,1,Electronics,9,48,341.36,1,1,In-Store,2
13897,Justin Jones,68,0,145750,56,0,Groceries,16,39,619.96,1,0,In-Store,0
13898,Sandra Hamilton,49,1,126208,57,1,Electronics,8,92,91.69,1,1,In-Store,2
13899,Brian Walsh,64,1,20916,90,1,Sports,3,50,195.46,1,0,In-Store,0
13900,Patricia Hutchinson,43,0,128652,50,0,Electronics,14,63,235.13,0,1,In-Store,2
13901,Nathan Rose,63,0,146318,18,0,Home,1,4,847.08,1,0,In-Store,1
